7.9652026020e+03 1.4314575821e+06 0.0000000000e+00
1.1964924808e+04 1.4167649012e+06 0.0000000000e+00
1.4090350351e+04 1.4082718165e+06 0.0000000000e+00
1.5493255893e+04 1.4028798779e+06 0.0000000000e+00
1.6260206286e+04 1.3997295954e+06 0.0000000000e+00
1.7613229708e+04 1.3950887825e+06 0.0000000000e+00
1.7701685894e+04 1.3918655630e+06 0.0000000000e+00
1.7875597043e+04 1.3875091937e+06 0.0000000000e+00
1.8058200627e+04 1.3843082945e+06 0.0000000000e+00
1.8275387039e+04 1.3801236965e+06 0.0000000000e+00
1.8953620318e+04 1.3776569348e+06 0.0000000000e+00
2.0040295961e+04 1.3730983453e+06 0.0000000000e+00
2.3358342182e+04 1.3669430625e+06 0.0000000000e+00
2.5875941135e+04 1.3643523774e+06 0.0000000000e+00
3.0215181138e+04 1.3600152271e+06 0.0000000000e+00
3.3805013138e+04 1.3565766402e+06 0.0000000000e+00
